sample	sample_id	unit	platform	library	flowcell	lane	fq1	fq2	kb1	kb2
s277	T200243	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200243_T2089_11E_S85_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200243_T2089_11E_S85_L003_R2_001.fastq.gz	2388008	2496536
s278	T200244	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200244_T2089_11F_S86_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200244_T2089_11F_S86_L003_R2_001.fastq.gz	1948760	2022040
s279	T200245	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200245_T2089_11G_S87_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200245_T2089_11G_S87_L003_R2_001.fastq.gz	1447628	1505900
s280	T200246	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200246_T2089_11H_S88_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200246_T2089_11H_S88_L003_R2_001.fastq.gz	2239916	2332284
s281	T200247	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200247_T2089_12A_S89_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200247_T2089_12A_S89_L003_R2_001.fastq.gz	1831332	1899896
s282	T200248	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200248_T2089_12B_S90_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200248_T2089_12B_S90_L003_R2_001.fastq.gz	3097684	3199860
s283	T200249	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200249_T2089_12C_S91_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200249_T2089_12C_S91_L003_R2_001.fastq.gz	2205372	2264492
s284	T200250	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200250_T2089_12D_S92_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200250_T2089_12D_S92_L003_R2_001.fastq.gz	2287996	2365520
s285	T200251	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200251_T2089_12E_S93_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200251_T2089_12E_S93_L003_R2_001.fastq.gz	2378732	2446436
s286	T200252	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200252_T2089_12F_S94_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200252_T2089_12F_S94_L003_R2_001.fastq.gz	2356184	2434072
s287	T200253	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200253_T2089_12G_S95_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200253_T2089_12G_S95_L003_R2_001.fastq.gz	1925096	1977436
s288	T200254	1	ILLUMINA	Lib-3	HY75HDSX2	3	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R1/T200254_T2089_12H_S96_L003_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2089_R2/T200254_T2089_12H_S96_L003_R2_001.fastq.gz	1862300	1935312
s289	T200255	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200255_T2090_1A_S1_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200255_T2090_1A_S1_L004_R2_001.fastq.gz	2813360	2834080
s290	T200256	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200256_T2090_1B_S2_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200256_T2090_1B_S2_L004_R2_001.fastq.gz	1832628	1862088
s291	T200257	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200257_T2090_1C_S3_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200257_T2090_1C_S3_L004_R2_001.fastq.gz	1728620	1768604
s292	T200258	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200258_T2090_1D_S4_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200258_T2090_1D_S4_L004_R2_001.fastq.gz	1622720	1638356
s293	T200259	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200259_T2090_1E_S5_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200259_T2090_1E_S5_L004_R2_001.fastq.gz	2746240	2768364
s294	T200260	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200260_T2090_1F_S6_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200260_T2090_1F_S6_L004_R2_001.fastq.gz	2443152	2477628
s295	T200261	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200261_T2090_1G_S7_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200261_T2090_1G_S7_L004_R2_001.fastq.gz	2110532	2149644
s296	T200262	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200262_T2090_1H_S8_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200262_T2090_1H_S8_L004_R2_001.fastq.gz	3462336	3492804
s297	T200263	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200263_T2090_2A_S9_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200263_T2090_2A_S9_L004_R2_001.fastq.gz	2059620	2087676
s298	T200264	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200264_T2090_2B_S10_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200264_T2090_2B_S10_L004_R2_001.fastq.gz	1741464	1767192
s299	T200265	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200265_T2090_2C_S11_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200265_T2090_2C_S11_L004_R2_001.fastq.gz	2019416	2041420
s300	T200266	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200266_T2090_2D_S12_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200266_T2090_2D_S12_L004_R2_001.fastq.gz	1845148	1868504
s301	T200267	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200267_T2090_2E_S13_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200267_T2090_2E_S13_L004_R2_001.fastq.gz	1955280	1992876
s302	T200268	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200268_T2090_2F_S14_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200268_T2090_2F_S14_L004_R2_001.fastq.gz	2073392	2088040
s303	T200269	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200269_T2090_2G_S15_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200269_T2090_2G_S15_L004_R2_001.fastq.gz	2091220	2108664
s304	T200270	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200270_T2090_2H_S16_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200270_T2090_2H_S16_L004_R2_001.fastq.gz	2609360	2650360
s305	T200271	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200271_T2090_3A_S17_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200271_T2090_3A_S17_L004_R2_001.fastq.gz	1435660	1457008
s306	T200272	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200272_T2090_3B_S18_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200272_T2090_3B_S18_L004_R2_001.fastq.gz	1793308	1848936
s307	T200273	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200273_T2090_3C_S19_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200273_T2090_3C_S19_L004_R2_001.fastq.gz	1753264	1752636
s308	T200274	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200274_T2090_3D_S20_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200274_T2090_3D_S20_L004_R2_001.fastq.gz	1575948	1615720
s309	T200275	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200275_T2090_3E_S21_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200275_T2090_3E_S21_L004_R2_001.fastq.gz	929948	958272
s310	T200276	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200276_T2090_3F_S22_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200276_T2090_3F_S22_L004_R2_001.fastq.gz	1426956	1469912
s311	T200277	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200277_T2090_3G_S23_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200277_T2090_3G_S23_L004_R2_001.fastq.gz	1640060	1688368
s312	T200278	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200278_T2090_3H_S24_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200278_T2090_3H_S24_L004_R2_001.fastq.gz	1320360	1357080
s313	T200279	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200279_T2090_4A_S25_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200279_T2090_4A_S25_L004_R2_001.fastq.gz	2542500	2557136
s314	T200280	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200280_T2090_4B_S26_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200280_T2090_4B_S26_L004_R2_001.fastq.gz	2537936	2539868
s315	T200281	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200281_T2090_4C_S27_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200281_T2090_4C_S27_L004_R2_001.fastq.gz	2090700	2100604
s316	T200282	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200282_T2090_4D_S28_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200282_T2090_4D_S28_L004_R2_001.fastq.gz	2456392	2481476
s317	T200283	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200283_T2090_4E_S29_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200283_T2090_4E_S29_L004_R2_001.fastq.gz	2418520	2432684
s318	T200284	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200284_T2090_4F_S30_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200284_T2090_4F_S30_L004_R2_001.fastq.gz	2426184	2437528
s319	T200285	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200285_T2090_4G_S31_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200285_T2090_4G_S31_L004_R2_001.fastq.gz	3568288	3596388
s320	T200286	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200286_T2090_4H_S32_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200286_T2090_4H_S32_L004_R2_001.fastq.gz	2703932	2710764
s321	T200287	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200287_T2090_5A_S33_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200287_T2090_5A_S33_L004_R2_001.fastq.gz	2245000	2287500
s322	T200288	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200288_T2090_5B_S34_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200288_T2090_5B_S34_L004_R2_001.fastq.gz	1622084	1645724
s323	T200289	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200289_T2090_5C_S35_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200289_T2090_5C_S35_L004_R2_001.fastq.gz	2373300	2403680
s324	T200290	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200290_T2090_5D_S36_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200290_T2090_5D_S36_L004_R2_001.fastq.gz	2821584	2901024
s325	T200291	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200291_T2090_5E_S37_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200291_T2090_5E_S37_L004_R2_001.fastq.gz	2661680	2696556
s326	T200292	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200292_T2090_5F_S38_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200292_T2090_5F_S38_L004_R2_001.fastq.gz	2630432	2644600
s327	T200293	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200293_T2090_5G_S39_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200293_T2090_5G_S39_L004_R2_001.fastq.gz	2591284	2624940
s328	T200294	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200294_T2090_5H_S40_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200294_T2090_5H_S40_L004_R2_001.fastq.gz	2819984	2855680
s329	T200295	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200295_T2090_6A_S41_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200295_T2090_6A_S41_L004_R2_001.fastq.gz	2563644	2601272
s330	T200296	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200296_T2090_6B_S42_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200296_T2090_6B_S42_L004_R2_001.fastq.gz	3544692	3615184
s331	T200297	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200297_T2090_6C_S43_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200297_T2090_6C_S43_L004_R2_001.fastq.gz	2444252	2481616
s332	T200298	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200298_T2090_6D_S44_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200298_T2090_6D_S44_L004_R2_001.fastq.gz	1902064	1953756
s333	T200299	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200299_T2090_6E_S45_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200299_T2090_6E_S45_L004_R2_001.fastq.gz	2584300	2664064
s334	T200300	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200300_T2090_6F_S46_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200300_T2090_6F_S46_L004_R2_001.fastq.gz	2864068	2893176
s335	T200301	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200301_T2090_6G_S47_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200301_T2090_6G_S47_L004_R2_001.fastq.gz	2742164	2792084
s336	T200302	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200302_T2090_6H_S48_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200302_T2090_6H_S48_L004_R2_001.fastq.gz	2954560	3036320
s337	T200303	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200303_T2090_7A_S49_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200303_T2090_7A_S49_L004_R2_001.fastq.gz	2018080	2056420
s338	T200304	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200304_T2090_7B_S50_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200304_T2090_7B_S50_L004_R2_001.fastq.gz	1904156	1939436
s339	T200305	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200305_T2090_7C_S51_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200305_T2090_7C_S51_L004_R2_001.fastq.gz	3465072	3540748
s340	T200306	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200306_T2090_7D_S52_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200306_T2090_7D_S52_L004_R2_001.fastq.gz	2459852	2494944
s341	T200307	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200307_T2090_7E_S53_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200307_T2090_7E_S53_L004_R2_001.fastq.gz	2335416	2359712
s342	T200308	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200308_T2090_7F_S54_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200308_T2090_7F_S54_L004_R2_001.fastq.gz	2574228	2600376
s343	T200309	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200309_T2090_7G_S55_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200309_T2090_7G_S55_L004_R2_001.fastq.gz	2866164	2907168
s344	T200310	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200310_T2090_7H_S56_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200310_T2090_7H_S56_L004_R2_001.fastq.gz	3170280	3259480
s345	T200311	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200311_T2090_8A_S57_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200311_T2090_8A_S57_L004_R2_001.fastq.gz	1946188	2007316
